 0.000	-0.117	 0.980	 0.059
 0.000	-0.131	 0.982	 0.054
 0.000	-0.132	 0.969	 0.066
 0.000	-0.133	 0.953	 0.078
 0.000	-0.122	 0.943	 0.075
 0.000	-0.108	 0.949	 0.056
 0.000	-0.104	 0.960	 0.067
 0.000	-0.116	 0.975	 0.059
 0.000	-0.118	 0.989	 0.044
 0.000	-0.121	 0.997	 0.042
 0.000	-0.115	 0.986	 0.044
 0.000	-0.088	 0.967	 0.063
 0.000	-0.081	 0.951	 0.073
 0.000	-0.072	 0.955	 0.084
 0.000	-0.072	 0.958	 0.073
 0.000	-0.077	 0.969	 0.066
 0.000	-0.096	 0.984	 0.060
 0.000	-0.114	 0.989	 0.056
 0.000	-0.117	 0.984	 0.066
 0.000	-0.116	 0.974	 0.089
 0.000	-0.124	 0.961	 0.092
 0.000	-0.124	 0.949	 0.101
 0.000	-0.122	 0.946	 0.097
 0.000	-0.128	 0.961	 0.088
 0.000	-0.141	 0.977	 0.085
 0.000	-0.151	 0.983	 0.078
 0.000	-0.151	 0.985	 0.076
 0.000	-0.135	 0.976	 0.094
 0.000	-0.118	 0.965	 0.101
 0.000	-0.102	 0.959	 0.103
 0.000	-0.094	 0.956	 0.096
 0.000	-0.097	 0.956	 0.075
 0.000	-0.097	 0.963	 0.070
 0.000	-0.101	 0.975	 0.073
 0.000	-0.119	 0.982	 0.072
 0.000	-0.110	 0.979	 0.074
 0.000	-0.104	 0.961	 0.084
 0.000	-0.100	 0.953	 0.083
 0.000	-0.090	 0.951	 0.078
 0.000	-0.085	 0.957	 0.075
 0.000	-0.101	 0.968	 0.061
 0.000	-0.125	 0.976	 0.048
 0.000	-0.141	 0.979	 0.051
 0.000	-0.147	 0.977	 0.056
 0.000	-0.137	 0.966	 0.052
 0.000	-0.113	 0.959	 0.073
 0.000	-0.093	 0.955	 0.079
 0.000	-0.070	 0.962	 0.072
 0.000	-0.071	 0.969	 0.069
 0.000	-0.081	 0.984	 0.050
 0.000	-0.100	 0.997	 0.053
 0.000	-0.114	 0.995	 0.070
 0.000	-0.114	 0.979	 0.073
 0.000	-0.104	 0.975	 0.065
 0.000	-0.089	 0.956	 0.077
 0.000	-0.088	 0.955	 0.088
 0.000	-0.094	 0.968	 0.073
 0.000	-0.115	 0.982	 0.072
 0.000	-0.142	 0.993	 0.071
 0.000	-0.150	 0.994	 0.066
 0.000	-0.157	 0.981	 0.079
 0.000	-0.153	 0.966	 0.088
 0.000	-0.136	 0.950	 0.099
 0.000	-0.123	 0.951	 0.094
 0.000	-0.116	 0.958	 0.093
 0.000	-0.112	 0.969	 0.083
 0.000	-0.109	 0.975	 0.083
 0.000	-0.117	 0.983	 0.083
 0.000	-0.121	 0.979	 0.091
 0.000	-0.096	 0.942	 0.089
 0.000	-0.096	 0.942	 0.089
 0.000	-0.087	 0.946	 0.085
 0.000	-0.083	 0.954	 0.077
 0.000	-0.094	 0.968	 0.064
 0.000	-0.111	 0.976	 0.058
 0.000	-0.119	 0.981	 0.066
 0.000	-0.121	 0.980	 0.068
 0.000	-0.121	 0.963	 0.083
 0.000	-0.120	 0.954	 0.078
 0.000	-0.111	 0.958	 0.070
 0.000	-0.105	 0.961	 0.068
 0.000	-0.109	 0.973	 0.057
 0.000	-0.106	 0.987	 0.044
 0.000	-0.105	 0.991	 0.049
 0.000	-0.108	 0.984	 0.052
 0.000	-0.101	 0.975	 0.067
 0.000	-0.083	 0.966	 0.079
 0.000	-0.078	 0.956	 0.089
 0.000	-0.078	 0.958	 0.078
 0.000	-0.072	 0.972	 0.075
 0.000	-0.089	 0.986	 0.064
 0.000	-0.111	 0.986	 0.065
 0.000	-0.131	 0.989	 0.079
 0.000	-0.134	 0.977	 0.084
 0.000	-0.132	 0.963	 0.093
 0.000	-0.135	 0.958	 0.097
 0.000	-0.131	 0.953	 0.095
 0.000	-0.127	 0.962	 0.092
 0.000	-0.134	 0.967	 0.083
 0.000	-0.150	 0.982	 0.077
 0.000	-0.149	 0.989	 0.076
 0.000	-0.134	 0.982	 0.084
 0.000	-0.119	 0.963	 0.093
 0.000	-0.100	 0.957	 0.099
 0.000	-0.091	 0.956	 0.082
 0.000	-0.084	 0.962	 0.072
 0.000	-0.089	 0.973	 0.074
 0.000	-0.098	 0.977	 0.064
 0.000	-0.114	 0.984	 0.060
 0.000	-0.119	 0.977	 0.062
 0.000	-0.115	 0.966	 0.080
 0.000	-0.105	 0.955	 0.079
 0.000	-0.104	 0.950	 0.074
 0.000	-0.099	 0.950	 0.071
 0.000	-0.112	 0.962	 0.055
 0.000	-0.120	 0.981	 0.054
 0.000	-0.125	 0.990	 0.047
 0.000	-0.133	 0.984	 0.041
 0.000	-0.133	 0.973	 0.058
 0.000	-0.112	 0.961	 0.082
 0.000	-0.098	 0.954	 0.079
 0.000	-0.085	 0.949	 0.074
 0.000	-0.076	 0.963	 0.068
 0.000	-0.079	 0.980	 0.062
 0.000	-0.095	 0.990	 0.056
 0.000	-0.110	 0.991	 0.061
 0.000	-0.109	 0.982	 0.084
 0.000	-0.106	 0.971	 0.085
 0.000	-0.103	 0.951	 0.093
 0.000	-0.104	 0.946	 0.096
 0.000	-0.105	 0.947	 0.095
 0.000	-0.119	 0.964	 0.090
 0.000	-0.137	 0.977	 0.091
 0.000	-0.153	 0.986	 0.070
